"index","trans_date_trans_time","merchant","category","amt","city","state","lat","long","city_pop","job","dob","trans_num","merch_lat","merch_long","is_fraud"
"760","2019-01-01T14:43:44.000","Abbott-Rogahn","entertainment","74.63","Ravenna","NE","41.0233","-98.9041","2202","Solicitor, Scotland","1974-06-21T00:00:00.000","dbe29230128b03874e77d7a046e93c28","41.874726","-99.842215","0"
"761","2019-01-01T14:48:37.000","Volkman-Predovic","shopping_net","3.82","Hawthorne","CA","33.9143","-118.3493","93193","Editor, magazine features","1995-04-19T00:00:00.000","f8fcbe680196c1788119048a05e62bcb","33.508998","-117.948964","0"
"762","2019-01-01T14:50:58.000","Kutch-Wilderman","home","27.4","Saint Louis","MO","38.6171","-90.4504","927396","Occupational hygienist","1960-03-12T00:00:00.000","5bdf9866c05ace7166084487071d38cd","39.583059","-89.539099","0"
"763","2019-01-01T14:55:44.000","Ratke and Sons","health_fitness","145","Blairstown","MO","38.5319","-93.9221","467","Agricultural consultant","1950-05-27T00:00:00.000","fb42930f205e910428d5b32945480a86","39.042503","-94.123321","0"
"764","2019-01-01T14:56:56.000","Schmidt-Larkin","home","31.81","Lowell","OR","43.921","-122.7806","1420","Systems analyst","1965-11-11T00:00:00.000","aa6d936b883e37739bb4c1a8aad20d93","43.656137","-122.656847","0"
"765","2019-01-01T14:57:28.000","Baumbach Lt","personal_care","16.25","Wales","AK","64.7556","-165.6723","145","Administrator, education","1939-11-09T00:00:00.000","4defe0f56d55e1abfc523be52630093e","65.389987","-165.672907","0"
"766","2019-01-01T15:01:27.000","Hintz, Bauch and Smith","health_fitness","101.77","Littleton","CO","39.5994","-105.0044","320420","Water engineer","1975-07-31T00:00:00.000","cd3fab99e598e976cc13e154bc775437","39.028845","-105.56595","0"
"767","2019-01-01T15:01:28.000","Hickle Group","shopping_pos","126.78","Fiddletown","CA","38.5234","-120.6763","832","Immigration officer","1987-05-19T00:00:00.000","72b97b6f31c2a408e7f752f11d1fb5f0","39.101732","-120.295377","0"
"768","2019-01-01T15:01:39.000","Monahan, Hermann and Johns","travel","7.36","Iliff","CO","40.7692","-103.0968","648","Community arts worker","1969-09-21T00:00:00.000","b0e217c08fcf199f24638d88e3c04aa4","40.296949","-103.028083","0"
"769","2019-01-01T15:03:30.000","Koss, McLaughlin and Maye","food_dining","40.17","Cascade Locks","OR","45.671","-121.8686","1288","Barrister","1936-05-01T00:00:00.000","3f63effe1091abfc64974e363bf6942d","45.434286","-122.578714","0"
"770","2019-01-01T15:04:03.000","Cartwright PLC","kids_pets","33.3","Kansas City","MO","38.9621","-94.5959","545147","Counsellor","1987-11-18T00:00:00.000","4b975ad05803d84c0675ecb5fbcf6dbe","39.078013","-93.767361","0"
"771","2019-01-01T15:04:50.000","Bode-Schuste","kids_pets","3.18","Burlington","WA","48.4786","-122.3345","14871","Public house manager","1974-03-10T00:00:00.000","9386e6ea95432c29bb371cf82fa1f98d","47.73173","-122.614618","0"
"772","2019-01-01T15:07:08.000","Bins-Howell","personal_care","194.34","Centerview","MO","38.7897","-93.8702","2368","Electronics engineer","1989-07-17T00:00:00.000","4324f6b08f62c5fb5ab08a5bc77d6b76","39.330067","-93.730946","0"
"773","2019-01-01T15:09:17.000","Larson-Moen","entertainment","78.51","Grenada","CA","41.6125","-122.5258","589","Systems analyst","1945-12-21T00:00:00.000","bb99744d4d65442635bef90a7375adc9","41.720972","-121.822315","0"
"774","2019-01-01T15:16:04.000","Daugherty LLC","kids_pets","35.73","Lakeport","CA","39.047","-122.9328","11256","Podiatrist","1972-10-18T00:00:00.000","d717895c2edd4194db593042115b5ffb","38.861761","-122.280117","0"
"775","2019-01-01T15:16:08.000","Kutch-Wilderman","home","13.1","Moriarty","NM","34.9889","-106.0609","7268","Therapist, art","1988-08-04T00:00:00.000","8aad33aa0bb9b8b8a0acc19c8ead3d78","34.648344","-105.52457","0"
"776","2019-01-01T15:24:51.000","Watsica LLC","personal_care","13.07","Wheaton","MO","36.7651","-94.0492","760","Production manager","1985-08-31T00:00:00.000","1008b908e070155419a41539111056ae","37.304014","-94.115381","0"
"777","2019-01-01T15:25:08.000","McCullough, Hudson and Schuste","food_dining","98.07","Palmdale","CA","34.5715","-118.0231","171170","Chemical engineer","1963-06-04T00:00:00.000","95f57d9404cf056a826ec8b53c108547","34.849598","-117.476043","0"
"778","2019-01-01T15:27:33.000","Romaguera, Wehner and Tromp","kids_pets","92.48","Orient","WA","48.8878","-118.2105","149","Special educational needs teacher","1978-06-21T00:00:00.000","f16d17932951db1e8664b82c65fd0da9","48.491798","-117.466434","0"
"779","2019-01-01T15:28:34.000","Kutch-Wilderman","home","36.32","Burbank","WA","46.1966","-118.9017","3684","Musician","1981-11-29T00:00:00.000","a90ccd075dec38f3f63faf77771b3cfd","45.608745","-119.50835","0"
"780","2019-01-01T15:31:15.000","Gottlieb-Hansen","personal_care","23.28","Wheaton","MO","36.7651","-94.0492","760","Production manager","1985-08-31T00:00:00.000","59647fbb3e348d296e53626c160a6a09","36.144123","-94.10011","0"
"781","2019-01-01T15:34:14.000","Beier and Sons","home","26.82","Sutherland","NE","41.1558","-101.136","1789","Insurance broker","1982-02-11T00:00:00.000","46f723b08e6c93c1160a067a3b05914f","40.998097","-100.389208","0"
"782","2019-01-01T15:35:26.000","Goldner-Lemke","entertainment","79.04","Jordan Valley","OR","42.8801","-117.281","641","Economist","1993-11-24T00:00:00.000","6381ab88d125b50700d0cd834dbf2af1","43.628308","-117.472283","0"
"783","2019-01-01T15:39:36.000","Barrows PLC","shopping_pos","51.09","Newberg","OR","45.3099","-122.9685","28278","Research scientist (physical sciences)","1977-07-17T00:00:00.000","44c028e7cb3077c572312a84db8f22e2","45.240033","-122.609583","0"
"784","2019-01-01T15:41:57.000","Pagac LLC","shopping_pos","9.56","Espanola","NM","35.9866","-106.0654","18408","Historic buildings inspector/conservation officer","1972-07-18T00:00:00.000","a341f1e6683f774b63cf1e49fd4124ea","36.834554","-105.460304","0"
"785","2019-01-01T15:43:36.000","Bins-Tillman","entertainment","77.85","Hawthorne","CA","33.9143","-118.3493","93193","Editor, magazine features","1995-04-19T00:00:00.000","05d4776826bc2e9c35c7c24752f2ce58","34.853672","-118.929521","0"
"786","2019-01-01T15:44:19.000","Jewess LLC","shopping_pos","94.81","Phoenix","AZ","33.5623","-112.0559","1312922","Contractor","1981-10-24T00:00:00.000","00aa2b8433da2608fee5cbeb8d9e42c1","33.142637","-111.806381","0"
"787","2019-01-01T15:46:30.000","Ernser-Lynch","food_dining","16.17","Carlotta","CA","40.507","-123.9743","1139","Therapist, occupational","1951-01-15T00:00:00.000","b1c9e5d006cdc67576a061fd988129cc","40.974659","-123.251095","0"
"788","2019-01-01T15:47:50.000","Abbott-Steube","personal_care","111.13","Roseland","NE","40.4591","-98.5551","463","Nurse, mental health","1948-05-31T00:00:00.000","40ca0f0111ef54d04995b0ca9d5287f1","40.300769","-98.784576","0"
"789","2019-01-01T15:48:18.000","Witting, Beer and Ernse","home","85.65","Dumont","CO","39.7532","-105.6356","565","Mental health nurse","1978-08-27T00:00:00.000","bf5459c3bcc12a19c9e90d2119a8e00a","38.780218","-106.016143","0"
"790","2019-01-01T15:48:32.000","Morissette LLC","entertainment","72.23","Blairstown","MO","38.5319","-93.9221","467","Agricultural consultant","1950-05-27T00:00:00.000","f2f1a4945fc6b5f84822f6ea1dd8e7b3","38.588127","-94.36268","0"
"791","2019-01-01T15:51:03.000","Kassulke PLC","shopping_net","17.86","Laramie","WY","41.4247","-105.4781","35371","Pilot, airline","1988-09-02T00:00:00.000","1afd0bac075c4ba1a866dfb03535c110","40.80032","-105.808459","0"
"792","2019-01-01T15:53:59.000","Brown Inc","kids_pets","63.1","Tomales","CA","38.2427","-122.9145","337","Occupational psychologist","1954-07-05T00:00:00.000","d8ee72f65e807fe60823d8b0e323e496","39.221409","-123.0356","0"
"793","2019-01-01T15:54:35.000","Grimes LLC","entertainment","9.6","Browning","MO","40.029","-93.1607","602","Cytogeneticist","1954-07-14T00:00:00.000","eefbde21db646616bed2005eb04d360d","39.101445","-93.011397","0"
"794","2019-01-01T15:55:04.000","Padberg-Saue","home","33.18","American Fork","UT","40.3928","-111.7941","42384","Futures trader","1992-12-29T00:00:00.000","5ee8f211c3d432db82c74db186364ea5","39.943235","-111.485104","0"
"795","2019-01-01T15:56:08.000","Rau-Grant","kids_pets","29.25","Oakland","CA","37.7878","-122.1884","381459","Barista","1974-01-03T00:00:00.000","981f1c53b24fe59780f0469e5dbec175","38.010877","-123.142114","0"
"796","2019-01-01T15:56:41.000","Renner Lt","home","1.65","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","ec8d3b43144bcaa4c34e9d95ca726c9c","35.390805","-107.11296","0"
"797","2019-01-01T15:58:51.000","Goyette-Gerhol","kids_pets","128.67","Stayton","OR","44.8021","-122.7624","9587","Engineer, biomedical","1968-03-24T00:00:00.000","0be296bc45f0b611875d1d67eb51db33","45.513768","-123.510682","0"
"798","2019-01-01T15:59:57.000","Graham, Hegmann and Hammes","food_dining","20.66","Napa","CA","38.4549","-122.2564","94014","Airline pilot","1985-08-21T00:00:00.000","5bcd9f7c01f968c6c3887bf3ea168f7e","38.032861","-121.490512","0"
"799","2019-01-01T16:01:34.000","Ruecker, Beer and Collie","shopping_net","1.29","Moriarty","NM","34.9889","-106.0609","7268","Therapist, art","1988-08-04T00:00:00.000","44793eab1f270cf540e2addf9bd78b35","35.573259","-106.740657","0"
"800","2019-01-01T16:05:53.000","Bernhard-Lesch","food_dining","82.19","Burbank","WA","46.1966","-118.9017","3684","Musician","1981-11-29T00:00:00.000","9f9724cadcc815d518164a35df283c6a","45.751028","-118.859556","0"
"801","2019-01-01T16:14:25.000","Reichert, Huels and Hoppe","shopping_net","6.14","Redford","MO","37.3272","-91.0243","241","Investment analyst","1974-10-27T00:00:00.000","056e427a18edcf94b70e19960c9a6feb","37.378884","-91.423312","0"
"802","2019-01-01T16:15:59.000","Mosciski, Ziemann and Farrell","shopping_net","5.84","Riverton","WY","43.0351","-108.2024","19408","Lecturer, higher education","1993-09-11T00:00:00.000","9223c166a7be949edbe4a6cb39b39c96","43.550545","-108.187721","0"
"803","2019-01-01T16:18:10.000","Hilpert-Conroy","kids_pets","73.65","San Diego","CA","33.0067","-117.069","1241364","Chartered public finance accountant","1959-08-05T00:00:00.000","d015ec93ac7a579d27cf93a94f69165f","33.831325","-116.236937","0"
"804","2019-01-01T16:18:49.000","Marvin-Lin","personal_care","4.67","Sutherland","NE","41.1558","-101.136","1789","Insurance broker","1982-02-11T00:00:00.000","fcb1551665e9e7b4a50c3e7894380760","41.501008","-100.762553","0"
"805","2019-01-01T16:22:26.000","Rolfson-Kunde","personal_care","17.21","Laguna Hills","CA","33.615","-117.7114","45303","Sales executive","1969-12-22T00:00:00.000","ed56ff2860068ba47c10a64fcc6b3269","32.778767","-117.530736","0"
"806","2019-01-01T16:26:25.000","Hermann-Gaylo","misc_pos","1.93","Orient","WA","48.8878","-118.2105","149","Special educational needs teacher","1978-06-21T00:00:00.000","04a953c9601dd378f92d2b77c342e436","49.002189","-117.977232","0"
"807","2019-01-01T16:29:55.000","Heathcote LLC","shopping_net","411.05","Littleton","CO","39.5994","-105.0044","320420","Water engineer","1975-07-31T00:00:00.000","bff0c5ee21e4b589f90bcbb9abfcfde9","39.944739","-105.08224","0"
"808","2019-01-01T16:31:19.000","Bernier and Sons","kids_pets","10.29","Red River","NM","36.6659","-105.4694","606","Surveyor, land/geomatics","1988-09-06T00:00:00.000","ba1bdd81bb234a2eafca791594c3d125","37.103273","-104.868111","0"
"809","2019-01-01T16:33:45.000","Schuppe-Schuppe","food_dining","61.27","Parker Dam","CA","34.298","-114.156","126","Marketing executive","1992-10-07T00:00:00.000","ad977aa6040309df99a46b3465fa6c16","34.88857","-113.371163","0"
"810","2019-01-01T16:34:11.000","Jewess LLC","shopping_pos","1.22","Huntington Beach","CA","33.6773","-118.0051","190249","Therapist, horticultural","1976-09-17T00:00:00.000","69bc46dc47a88dbf98c0a1a40387f91f","33.455845","-117.478793","0"
"811","2019-01-01T16:34:15.000","Schiller, Blanda and Johnson","home","49.92","Manville","WY","42.73","-104.7024","241","Educational psychologist","1980-12-16T00:00:00.000","56ac3225fcd5e39df0ab2c8baa40b277","43.010935","-105.691642","0"
"812","2019-01-01T16:35:54.000","Treutel-King","travel","456.68","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","899fd5b8df85eef2c5fb022958703f02","44.310055","-103.74118","0"
"813","2019-01-01T16:37:09.000","Fadel-Hilpert","health_fitness","79.25","Hooper","NE","41.6414","-96.5232","1745","Engineer, automotive","1973-12-26T00:00:00.000","1b73146443084b5b63bea2b43404c8ea","42.374139","-96.310345","0"
"814","2019-01-01T16:38:02.000","Padberg-Saue","home","59.22","Napa","CA","38.4549","-122.2564","94014","Airline pilot","1985-08-21T00:00:00.000","6e0303af2aa3dd5fade680d84da27bb6","38.450723","-123.250999","0"
"815","2019-01-01T16:47:23.000","Bernier and Sons","kids_pets","97.96","Cardwell","MO","36.0434","-90.2907","1120","Television floor manager","1957-04-17T00:00:00.000","a7c6bd71ba9e2038ef2afcab2d3bfc9a","36.739953","-89.332348","0"
"816","2019-01-01T16:50:29.000","Jast Lt","shopping_net","88.69","Azusa","CA","34.1248","-117.9031","59705","Civil Service fast streamer","1983-06-23T00:00:00.000","517bbd506df8515bfde0af5a2bc4d827","34.564306","-117.01043","0"
"817","2019-01-01T16:52:08.000","Bauch-Blan","entertainment","43.08","Phoenix","AZ","33.8155","-112.1202","1312922","Counselling psychologist","1999-11-30T00:00:00.000","69d6f735577db17b34204f41129aa20c","34.523171","-112.625043","0"
"818","2019-01-01T16:52:19.000","Hermann and Sons","shopping_pos","8.67","Hooper","NE","41.6414","-96.5232","1745","Engineer, automotive","1973-12-26T00:00:00.000","e9d4e1c3379a39dfa1cd55e8e07ad2f9","42.117141","-97.087965","0"
"819","2019-01-01T16:52:19.000","Nicolas, Hills and McGlynn","entertainment","31.86","Wales","AK","64.7556","-165.6723","145","Administrator, education","1939-11-09T00:00:00.000","c730db7af4201581d8f0dd3d28b2a12a","64.82883","-164.989426","0"
"820","2019-01-01T16:53:06.000","Pouros, Walker and Spence","kids_pets","58.8","Oakland","CA","37.7878","-122.1884","381459","Barista","1974-01-03T00:00:00.000","7c41dec270008662553ffc24bbf6afa7","36.96582","-122.854634","0"
"821","2019-01-01T16:54:21.000","Sporer-Keeble","personal_care","2.38","Lamy","NM","35.4311","-105.9409","923","Public relations account executive","1964-06-22T00:00:00.000","c978732b9663a0b9411430e2ab60eb4e","35.717327","-106.154266","0"
"822","2019-01-01T17:03:54.000","Schulist Lt","food_dining","50.61","Littleton","CO","39.5994","-105.0044","320420","Water engineer","1975-07-31T00:00:00.000","2a4e5fc7d8cc6665d11de2dfc2a0541d","39.298762","-105.352023","0"
"823","2019-01-01T17:05:22.000","Lubowitz-Walte","kids_pets","39.64","Norwalk","CA","33.9056","-118.0818","105549","Firefighter","1973-09-22T00:00:00.000","f3870d607e888d38a79ef952b28e676b","34.893652","-117.682686","0"
"824","2019-01-01T17:11:17.000","Cormier, Stracke and Thiel","entertainment","71.49","Helm","CA","36.4992","-120.0936","123","Early years teacher","1973-02-07T00:00:00.000","2e26571c287b04eb6213c46d2b5cf66f","36.33774","-121.002343","0"
"825","2019-01-01T17:13:46.000","Dietrich-Fadel","health_fitness","12.58","Indian Wells","CA","33.7163","-116.3381","4677","Learning mentor","1955-05-06T00:00:00.000","9ae33b40ae4f639711276a6bdfead0d0","33.507377","-117.205948","0"
"826","2019-01-01T17:19:21.000","Will Lt","food_dining","9.41","Sprague","NE","40.6267","-96.7456","142","Chiropodist","1967-08-24T00:00:00.000","8cdbb05fa050e95e42fb07d940810004","40.043068","-97.587399","0"
"827","2019-01-01T17:20:10.000","Hudson-Grady","shopping_pos","9.07","Orient","WA","48.8878","-118.2105","149","Special educational needs teacher","1978-06-21T00:00:00.000","1f9810e19a2bce00d0c763f3388e4d2b","49.193938","-117.796126","0"
"828","2019-01-01T17:22:02.000","Kautzer and Sons","personal_care","1.91","Mountain Center","CA","33.6401","-116.5567","1661","Therapist, music","1988-09-19T00:00:00.000","2187595c8884e8a2e6b43ff3d0ee86ab","33.534422","-115.752856","0"
"829","2019-01-01T17:22:33.000","Berge-Hills","kids_pets","51.55","Ravenna","NE","41.0233","-98.9041","2202","Solicitor, Scotland","1974-06-21T00:00:00.000","4f506167cd2e3ad0c8454a5d8ece9d81","40.328007","-99.225024","0"
"830","2019-01-01T17:33:41.000","Greenholt Lt","health_fitness","72.97","Fort Washakie","WY","43.0048","-108.8964","1645","Freight forwarder","1976-02-26T00:00:00.000","f4f90905d5b1c6d277af7cf5b7db3341","43.212775","-109.52276","0"
"831","2019-01-01T17:33:41.000","Brown, Homenick and Lesch","health_fitness","18.4","Sacramento","CA","38.6865","-121.3494","757530","Soil scientist","1966-09-19T00:00:00.000","f53b46ebb3ddc9dca3958849e3b6dc83","39.207999","-120.367391","0"
"832","2019-01-01T17:37:36.000","Gaylord-Powlowski","home","141","Kirtland Afb","NM","35.0203","-106.5503","310","Surveyor, land/geomatics","1978-09-30T00:00:00.000","0121469deb055debc9ef94dbab4e089d","35.259991","-105.643369","0"
"833","2019-01-01T17:41:07.000","Lubowitz, Terry and Stracke","personal_care","37.56","Espanola","NM","35.9866","-106.0654","18408","Historic buildings inspector/conservation officer","1972-07-18T00:00:00.000","b3b2fabffb1c0619fc7b445a6e89454e","35.769854","-105.978141","0"
"834","2019-01-01T17:41:20.000","Emmerich-R","personal_care","30.78","Centerview","MO","38.7897","-93.8702","2368","Electronics engineer","1989-07-17T00:00:00.000","897b5dffb2a0f5d3a15af787ec1bad36","39.241172","-94.216961","0"
"835","2019-01-01T17:44:12.000","Harris Group","food_dining","20.2","Littleton","CO","39.5994","-105.0044","320420","Water engineer","1975-07-31T00:00:00.000","f3f49a5e1d5a91f59be451809960dbbe","38.726905","-105.450492","0"
"836","2019-01-01T17:45:06.000","Powlowski-Weimann","food_dining","80.77","Superior","AZ","33.2887","-111.0985","2872","Petroleum engineer","1987-10-28T00:00:00.000","86e29c02ce75acdf6b26f810aaaf5376","32.607997","-110.321712","0"
"837","2019-01-01T17:47:27.000","Kuhic, Bins and Pfeffe","shopping_net","155.81","Rock Springs","WY","41.606","-109.23","27971","Music therapist","1984-08-01T00:00:00.000","4f6ce86297522ef4e5af5421de0b2045","42.009777","-109.851301","0"
"838","2019-01-01T17:49:25.000","Schulist Lt","food_dining","3.11","Wheaton","MO","36.7651","-94.0492","760","Production manager","1985-08-31T00:00:00.000","ca3db4521c49df828f6d480b48f5aee4","36.494041","-94.025418","0"
"839","2019-01-01T18:00:44.000","Fisher Inc","shopping_net","4.3","Crownpoint","NM","35.7206","-108.0271","5662","IT consultant","1989-04-08T00:00:00.000","33544c28f1569c086e3b275231a3dd0c","34.787924","-107.647804","0"
"840","2019-01-01T18:01:30.000","Baumbach Lt","personal_care","1.94","Holstein","NE","40.4542","-98.6538","331","Telecommunications researcher","1950-08-19T00:00:00.000","2b7449b471722a9682beb520e68ddc09","39.661792","-98.886994","0"
"841","2019-01-01T18:02:41.000","Witting, Beer and Ernse","home","153.04","Tomales","CA","38.2427","-122.9145","337","Occupational psychologist","1954-07-05T00:00:00.000","66ea77705b55da16f4d9fddd7737c0b1","38.092341","-122.323871","0"
"842","2019-01-01T18:03:33.000","Cole, Hills and Jewess","home","57.61","Fiddletown","CA","38.5234","-120.6763","832","Immigration officer","1987-05-19T00:00:00.000","63ad9e3abcc405f17f5f4e7c0b699410","37.896274","-120.73983","0"
"843","2019-01-01T18:04:11.000","Lubowitz-Walte","kids_pets","37.06","Honokaa","HI","20.0827","-155.488","4878","Physiotherapist","1966-12-03T00:00:00.000","834e9e38ac4276890eb7df8446d7d6ff","20.378536","-155.073011","0"
"844","2019-01-01T18:05:19.000","Witting, Beer and Ernse","home","22.9","Stayton","OR","44.8021","-122.7624","9587","Engineer, biomedical","1968-03-24T00:00:00.000","d011f4f25d032cc5c3be5a02ed08eee1","45.739642","-122.551331","0"
"845","2019-01-01T18:10:18.000","Roberts, Daniel and Macejkovic","kids_pets","97.2","Owensville","MO","38.3511","-91.4867","6703","Naval architect","1998-05-20T00:00:00.000","ec453bb870cb4d74ad9b9d39d4183e3c","38.210607","-92.231835","0"
"846","2019-01-01T18:14:06.000","Witting, Beer and Ernse","home","13.59","Jelm","WY","41.0539","-106.0763","100","Public librarian","1974-04-16T00:00:00.000","a255d49905aa0c6fbfecfcedf3ec92a9","41.896055","-106.390603","0"
"847","2019-01-01T18:14:30.000","Kessler Inc","travel","461.28","Meadville","MO","39.7795","-93.3014","964","Tourist information centre manager","1974-12-23T00:00:00.000","b0c876de8b09c9879fe1c61d7495a02e","39.656496","-92.400368","0"
"848","2019-01-01T18:18:51.000","Bernhard-Lesch","food_dining","44.46","Claremont","CA","34.1092","-117.7183","35705","Wellsite geologist","1956-05-15T00:00:00.000","2550b316c7c62fd80d73280f56b74566","33.172693","-117.447305","0"
"849","2019-01-01T18:19:08.000","Schmidt-Larkin","home","43.58","Centerview","MO","38.7897","-93.8702","2368","Electronics engineer","1989-07-17T00:00:00.000","df56a9838d886325a589935476075447","38.484521","-93.962423","0"
"850","2019-01-01T18:19:25.000","Crist, Jakubowski and Littel","home","107.64","Nelson","NE","40.201","-98.0684","732","Television/film/video producer","1956-12-13T00:00:00.000","0134e6a797bcf8c07b28647ad33fd53a","39.879013","-97.392439","0"
"851","2019-01-01T18:20:38.000","Fisher Inc","shopping_net","1.92","Lakeport","CA","39.047","-122.9328","11256","Podiatrist","1972-10-18T00:00:00.000","af5011d8e7cb6cc9c9bef96a9ad83195","38.519133","-123.181343","0"
"852","2019-01-01T18:21:36.000","Welch, Rath and Koepp","entertainment","30.22","Manville","WY","42.73","-104.7024","241","Educational psychologist","1980-12-16T00:00:00.000","fbe5c5c2784841f1103629883158df3e","42.963347","-104.914279","0"
"853","2019-01-01T18:25:42.000","McDermott, Osinski and Mo","home","16.96","Gardiner","OR","43.7857","-124.1437","260","Engineer, maintenance","1956-09-01T00:00:00.000","7da59354adbd6b329958cedc2ddb98d7","44.205494","-125.023412","0"
"854","2019-01-01T18:33:44.000","Larkin Lt","kids_pets","48.81","Fort Washakie","WY","43.0048","-108.8964","1645","Freight forwarder","1976-02-26T00:00:00.000","fd4bd0bfecddfaeb602bf314c09afcb2","42.182211","-109.730944","0"
"855","2019-01-01T18:39:40.000","Gleason-Macejkovic","shopping_net","47.79","Sun City","CA","33.7467","-117.1721","54287","Designer, exhibition/display","1972-09-22T00:00:00.000","00d4d20cf44e5788472d6a2072ba9cc6","33.942364","-116.446368","0"
"856","2019-01-01T18:45:44.000","Pouros-Haag","shopping_pos","4.39","Smith River","CA","41.9404","-124.1587","1930","Web designer","1983-06-13T00:00:00.000","294d5ba1dad6ee093e89926ce526b2c0","42.130959","-124.248603","0"
"857","2019-01-01T18:46:36.000","Stiedemann Lt","food_dining","66.7","Phoenix","AZ","33.5623","-112.0559","1312922","Contractor","1981-10-24T00:00:00.000","5e14511c0c8d96ee1ecd207815ed681d","32.674727","-112.497024","0"
"858","2019-01-01T18:47:23.000","Larson-Moen","entertainment","177.71","Lakeport","CA","39.047","-122.9328","11256","Podiatrist","1972-10-18T00:00:00.000","25c7f72b9e39d74e64e95bb657356f8d","39.494149","-122.893021","0"
"859","2019-01-01T18:48:16.000","Pouros, Walker and Spence","kids_pets","17.46","Phoenix","AZ","33.5623","-112.0559","1312922","Contractor","1981-10-24T00:00:00.000","60f80969a2237a60ace9454ee21f4409","33.356253","-111.925144","0"
"860","2019-01-01T18:51:15.000","Boyer-Haley","travel","3178.51","Wales","AK","64.7556","-165.6723","145","Administrator, education","1939-11-09T00:00:00.000","7083124580d6a391d678fb76b67a1ebb","64.396477","-165.209648","0"
"861","2019-01-01T18:54:22.000","Weimann, Kuhic and Beahan","shopping_pos","4.65","Rocky Mount","MO","38.2911","-92.7059","1847","Tax inspector","1988-10-26T00:00:00.000","b3f0f4909b8f98814c7375abe382c297","37.780911","-92.25267","0"
"862","2019-01-01T18:57:08.000","Ullrich Lt","kids_pets","77.11","Meredith","CO","39.3199","-106.6596","61","Public relations account executive","1939-11-04T00:00:00.000","7f18e190f827c0b3ca0bab22b14426c8","39.872607","-106.914132","0"
"863","2019-01-01T18:57:45.000","Botsford PLC","home","31.55","Brashear","MO","40.1959","-92.4333","805","Private music teacher","1970-06-27T00:00:00.000","21c0418cbf5c4bfc29ff4ff8176edfd9","40.050887","-91.569601","0"
"864","2019-01-01T19:00:20.000","Bartoletti and Sons","personal_care","11.21","Tekoa","WA","47.2271","-117.0819","895","Clothing/textile technologist","1999-05-31T00:00:00.000","180901d384a8c4b7ae33b1ba97a628b7","47.90135","-116.53333","0"
"865","2019-01-01T19:01:57.000","Erdman-Schaden","personal_care","100.44","Orient","WA","48.8878","-118.2105","149","Special educational needs teacher","1978-06-21T00:00:00.000","6bb183c6898ef0d0475aca1f846a51d0","49.165095","-117.501203","0"
"866","2019-01-01T19:04:05.000","Conroy, Balistreri and Gorczany","health_fitness","49.75","Moab","UT","38.5677","-109.5271","9772","Location manager","1989-11-24T00:00:00.000","718cd2b29394c0d5caaaea5eaa4f728e","38.152729","-110.134291","0"
"867","2019-01-01T19:11:15.000","Bernhard-Lesch","food_dining","60.29","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","c98fd8f971ea876e7ae4346359ec9fc8","44.572457","-103.864062","0"
"868","2019-01-01T19:12:03.000","Kunze, Larkin and Mayert","travel","8.43","Portland","OR","45.5303","-122.7033","841711","Engineer, building services","1963-04-04T00:00:00.000","dab82481c8c500b39b94972379d07c9a","45.856546","-121.938234","0"
"869","2019-01-01T19:19:40.000","Roberts, Daniel and Macejkovic","kids_pets","42.61","Alva","WY","44.6873","-104.4414","110","Administrator, local government","1973-05-16T00:00:00.000","434a1f90f4afd7582f506174ccc9f3ca","43.868972","-103.484586","0"
"870","2019-01-01T19:24:47.000","Bode-Rempel","kids_pets","114.22","Weeping Water","NE","40.8731","-96.1528","1517","Dealer","1951-11-08T00:00:00.000","8be6533deff4031cd250777040195860","39.891367","-97.087053","0"
"871","2019-01-01T19:29:15.000","McGlynn-Jaskolski","misc_pos","134.99","Orient","WA","48.8878","-118.2105","149","Special educational needs teacher","1978-06-21T00:00:00.000","d73ba068c7befebe2ba16d90fdaf001d","49.563103","-117.30328","0"
"872","2019-01-01T19:38:25.000","Jerde-Hermann","travel","1.73","Santa Monica","CA","34.0287","-118.4924","92043","Civil engineer, contracting","1961-04-25T00:00:00.000","1e566a2b4ba3e57e8f6c081fc6a1a996","34.179784","-117.615989","0"
"873","2019-01-01T19:39:59.000","Kihn, Brakus and Goyette","personal_care","3.09","Espanola","NM","35.9866","-106.0654","18408","Historic buildings inspector/conservation officer","1972-07-18T00:00:00.000","2588cd0877ed416b529c9a5203756378","36.365533","-105.693983","0"
"874","2019-01-01T19:48:03.000","Pouros, Walker and Spence","kids_pets","3.51","American Fork","UT","40.3928","-111.7941","42384","Futures trader","1992-12-29T00:00:00.000","2c2d62c3b52ef131bc198b194d7b6838","40.580639","-112.753756","0"
"875","2019-01-01T19:54:19.000","Becker, Harris and Harvey","personal_care","29.24","Grenada","CA","41.6125","-122.5258","589","Systems analyst","1945-12-21T00:00:00.000","f46cb7a27c537485ae4b898d539eeff8","42.114385","-123.20183","0"
"876","2019-01-01T19:55:22.000","Heathcote LLC","shopping_net","229.06","Superior","AZ","33.2887","-111.0985","2872","Petroleum engineer","1987-10-28T00:00:00.000","07232949bfb231b46bb6c82ab036e95b","33.977657","-111.885569","0"
